,dimension 1,dimension 2,dimension 3,dimension 4,dimension 5
61,-21.859526361329635,17.485935175525615,10.852348771634654,-5.434731233173166,5.634253108141576
62,-48.22129730723211,-10.785214564821914,-5.880813715708306,-5.603726803438379,-1.6077715266299304
63,-57.83223761650893,-16.759369692413298,-18.261966262958097,-2.7844856148189874,12.922991926736994
64,-45.451710163098376,-10.897734600186961,-5.404294111194744,8.171799654385909,6.429498578547759
65,-45.66207805163157,-6.410557076683275,-3.033027555696397,-6.126752471425464,-1.4134800957663436
66,-42.44090861123843,-5.5345670961373585,-2.2815127083096667,-2.7901854546858478,-0.34181648144170834
67,-54.90500805025503,-19.66706798342315,-1.3733679393614346,-5.130009248430869,2.830929072121795
68,25.190864668719875,-6.662526738306826,7.473761797601963,-15.048928298422208,15.482075105697843
69,-56.114225335111065,-23.21202989596988,-5.911572416727893,-11.702592591485423,-12.528551726882942
70,-49.60650697141604,-17.589481068906714,-6.750550906904316,-8.918969567278873,-9.894501308272297
71,-16.58463599477239,26.63472184581254,12.606916204481271,0.5711717684650417,1.3532826673088343
72,-53.36876215849336,-20.50593205061344,8.436967877566442,-6.178124844621128,1.0373776497055025
73,-12.415313300859513,33.42941622412627,8.075055738967833,1.1552437876570625,-6.186638043395928
74,-5.865745338794856,-5.455548372946384,-5.024450657312902,12.453534225942775,-7.8532344579432
75,56.15810314106806,-13.181250839782017,9.847741658309078,-3.775853623462215,-10.53650990900521
76,32.18616090771737,3.4840267721704086,-8.326639538421587,2.2277320112073435,-4.579643511376017
77,4.218088215368618,-2.5177599159767703,-3.029301421825189,-9.909442231024897,-8.021565297329126
78,38.90758101907597,-7.275471924906097,-10.161554247744526,3.719140424282203,3.2002275003466623
79,39.02514271116803,-1.1395736970106052,-15.77252801054689,10.56709525383571,4.638040386699722
80,-41.645367204548585,-5.051990503302428,-4.5416373901332046,3.9311546090019203,-0.4571478429868327
81,45.200004141248286,-12.876870154637384,1.94747629881406,-4.607296908209824,-12.964946373920696
82,-10.45361986789169,38.29179964614017,-0.007650235891680164,-1.878286210138348,-8.057212898036854
83,-7.97838920396152,34.32485907142552,12.933659197233933,-1.330724811014556,6.502887775247394
84,17.563882320770148,4.470317320853965,-9.173616138819664,-9.352808785836054,1.0282149772351625
85,-5.074423546355346,39.244174072673715,11.832017511684425,0.8878712443326189,-4.9955792263644065
86,-3.109365502687276,-0.5475098750250713,1.187991142783049,-10.75355444117736,12.397194145052167
87,54.41895888214872,-10.850396258474486,2.2239021283310465,-3.265708748176036,-1.2208465345625845
88,-48.76144289477989,-13.387393521274646,-3.0461058123252824,-3.9819181646098007,-9.022779885885178
89,-3.912442622577042,23.47304368264841,-0.4987321160050575,-9.114675222950002,-6.4210451404455196
90,-0.04272192445749618,35.552032484709464,13.6503769420379,2.3201543143989305,-5.451027526433798
91,-15.647456640477808,9.813551814325708,-6.758505364737825,-0.30998014050787853,-1.20907057845492
92,4.156127491029744,33.79920067473305,-5.327556085648672,-0.9099170062659875,4.33070195174318
93,-2.0211806217710255,9.06468982419479,-9.9906014264535,10.40281773558831,2.3863716385749547
94,-13.543111111145196,10.606179814214805,2.7927319819210825,-10.217509904804505,5.20558964976797
95,27.344630383434616,7.478503125971022,-12.888776362704037,-11.981159780164557,-2.4690319002976326
96,-0.5915913660742967,-22.925037245697663,14.646000430529396,4.975508114003352,-4.307344747656023
97,48.35804658643033,-13.24689248684533,-4.732745155621625,15.450805809791246,8.921664611815133
98,20.147267298278347,17.73526609883074,-4.085788664033446,2.351217749630372,2.3738212839810395
99,-19.39652514242114,-3.544690128060828,1.8767341933373956,8.102628200874438,-14.050104695777556
100,-20.877916069705705,18.054426289671852,25.07920693109978,-1.6790252096033766,3.635126413359842
101,-37.28530719486807,-9.793121951542522,6.940408005339026,14.722892654929973,-3.866933403613279
102,49.17387484523456,-7.162610294856012,-9.17787986868283,-11.038415451025484,-2.283535655149111
103,14.954857892961037,-4.604660083261783,11.08656369836271,-4.919474283076434,-1.4609767360565709
104,50.96377418609288,-10.84728706608387,5.7087866773499245,-7.021501855010581,-4.212324783573316
105,-44.27566702668516,-10.861321424512203,-7.831913458664117,-1.0539132306318257,0.8863789538219854
106,10.278430582451609,8.913021132310563,-1.1129261942040252,13.302504879315068,9.508759063006975
107,-19.823556044806814,17.94849884646579,14.542935157125449,0.3322238697414241,-1.7167104553384314
108,-28.39219750718794,6.023775220147568,4.056069437826767,19.684117258014467,14.377887132822988
109,-11.276202609121857,6.421446715076595,-7.376550057533997,0.8365403527162353,-2.3214770456959286
110,-19.255879295943554,2.2703724153454026,3.0390254916897783,-12.238849505233386,3.37619559362846
111,-56.4224273021779,-17.66987442157273,-8.880184169190482,-8.154326123168753,-3.277810308614205
112,-14.931273774445629,3.20980325846259,-4.702671263263845,0.347086016200534,-1.3499293092398024
113,-23.915367172852413,19.047454474240382,1.9315143363318827,0.7691525515256661,-5.768554843244902
114,16.516426968764215,1.3359417337994257,-13.089733634401354,-5.208437281071836,0.40643517169706267
115,42.404203920951446,-10.81649390535675,-3.3004318834239164,-3.99039992876708,-9.224015397444235
116,37.37023693728925,4.317269274456677,-2.7561537533284115,3.2895455036365844,-6.093184788618776
117,36.37665675898874,-16.593169996100297,12.961407069607928,0.2951490351655237,-8.402560357896345
118,11.138051962597364,15.487105208476624,-10.34836771081777,-2.7453512719998874,-2.4663073607442145
119,-45.43128746293314,-27.53151951685788,21.05171995064183,5.384612975901556,-1.8142554341460262
120,33.64336199690144,2.470271070217662,-10.111708604372854,-7.877833583531846,-8.554707637277119
121,-9.881941171580404,16.559024407792016,-9.04754167631423,4.030740744188863,-2.5897345549420585
122,-39.338169515270664,-5.828281298169103,1.4214640241350998,-2.5171192994389004,0.32842176092855746
123,-50.59634576608485,-21.414806813730387,-9.102886139493648,9.790286840380494,8.265867586289126
124,3.260667951799061,16.69910100267926,11.303242621104008,-8.674647935164375,3.9547804003484996
125,-26.293936477338043,-24.234084532324513,-8.208847147169553,23.758959628413013,14.502601404924505
126,0.7249267410778732,35.21974820223785,8.202617237315511,-0.4760434205702383,2.4161785905154387
127,-32.0340588215405,-15.609114117144657,-1.0319964076094557,24.893727632493466,3.2168142850162877
128,-9.920170807585533,19.568677250995563,2.282704327026163,0.6506782250753429,-5.901349464654156
129,-16.050386716332284,25.5913184919734,-4.617433345786875,6.3926868616016606,-1.593603717984133
130,0.05859395530675529,22.87601043428254,-8.246538228978578,4.43993135206156,0.674292290870978
131,-14.131184061632448,-5.706683673425527,-2.120546134715776,-13.480586735770375,-0.9581411933603994
132,-27.21690584804451,12.16336512102624,2.558950197358776,9.86992608456292,-0.6535756367805018
133,15.391181238835182,18.028676418380012,-5.5702274956137865,9.824665744581173,-0.669420021842464
134,35.2111327576387,-19.57914538154486,8.94389668439817,14.163966117981465,-12.149769281515727
135,-35.79162427318852,-2.76296350348382,-9.208764286753569,2.482591289215011,-0.5875863667021815
136,19.4234253830413,-17.310788855658025,-6.933081605450646,11.566522879863221,-8.411914107940708
137,-23.344042879774303,-19.705630920636555,-0.4178898233785221,-9.750609692637449,-7.561425346899082
138,-19.452813926904042,19.061675021595434,12.002843722198932,-5.41089485814912,0.5377532354514866
139,-15.78973695607699,24.43840161905523,1.6198835166282815,9.516427707971944,-2.1707642850164586
140,-9.490106602145703,-10.272833987267292,11.503351443198069,-0.8214174430720458,-2.6333272449205944
141,62.825826883861964,-14.322918976219926,18.874898562536522,0.542551562405227,-6.015261384407399
142,-39.3908137576042,-8.35357504269654,11.099976802792535,-2.7692176924337226,5.107535426097554
143,-19.64330384727775,29.2182020303906,2.17656048086702,-3.3793204279469102,4.4938263978245985
144,10.570034373911657,26.348985406591158,-7.70495814867394,8.177695894437898,5.586609450524657
145,56.60515054512995,-5.204206730189141,-16.14756496769193,-8.667378416842812,-2.3954609791528223
146,16.39293400085505,14.496544231075784,-5.610105207992788,-0.5782316684086385,-0.19102776125622578
147,-21.138997501996787,-25.89933385151181,-1.0452951501968564,27.289990931186885,1.6426997659302318
148,38.0101811724348,-13.484252703781074,14.420230931765799,-8.953574172228501,10.180426356365391
149,-35.73220052450898,-2.7457421880766124,-8.054160070780425,-3.6687706063361953,-4.983723237048936
150,29.437789888080218,-16.415373947758027,20.63921053395934,-4.631710318263472,9.937429448017284
151,55.68291504290212,-10.356385365478939,-1.9536195255604174,-6.738401195542959,-14.3021936011231
152,3.6487888627283795,-16.137194702320155,-10.058543871039625,14.401272916485228,6.289936496291898
153,-19.393187282857095,30.105522610117912,-6.432211946952021,0.6410852209402226,-0.44320294947989974
154,58.62438623930039,-15.97258220472126,0.6173494478174517,22.38687465143416,0.16444658150279792
155,-14.50552393738529,23.383941630639125,6.5255135162549065,2.883575330911806,-4.831405648569977
156,56.302450456245786,-3.1879674097396142,-22.120723146736328,-14.474158256820397,2.3462830589237704
157,-18.380403100692615,6.437865476103163,-12.058174978758279,-7.97056960968433,0.15847365275876107
158,-9.855217065904926,31.12158022342304,10.92765021733887,5.632353665198325,9.40859068518303
159,-24.626471997605126,-27.53894661596109,2.6368380045686046,30.197858203281996,-2.4447807006014246
160,6.1973544146343,8.97020251795466,10.565568754478374,-6.122254194340469,-0.9967602041995501
161,29.789203533808678,-2.865533671071487,-14.164363164191593,3.0928068029571425,9.497398801762804
162,48.60047517785971,-9.416734075925998,-14.108723605185606,3.3831261188498876,0.5962495607894024
163,62.25576849715779,-14.571543213463302,1.6604184870543248,20.934207898512067,4.670138635652135
164,-13.161340407737956,27.951843381657138,6.199301204157252,3.997143257780537,3.871798960088839
165,-49.627984442233966,-14.442811449045662,10.217312407817689,-8.953066348072886,-3.0158883585035996
166,55.68091614577359,-8.667131913064344,-9.72583070426352,-3.2910912896653475,-4.482631412462308
167,-37.84679414187546,-4.2051702197409435,-6.52659179299205,-7.644667600691591,-0.7215852927933228
168,4.360195996906576,-17.410695607949844,20.01383521863373,-11.74049593551567,8.768285779564126
169,-7.073020287070493,26.187962924105545,23.969892841319695,9.221313810812934,-3.6351730839113103
170,-6.632051330311874,-6.334830300999758,4.212581168566925,-7.132220766343413,-4.761890010926851
171,-25.9498024644573,13.152821380401866,-7.404200338242985,5.469495432633248,0.7361443068073469
172,26.642599272385247,-4.0714210986850015,3.4755904964714843,-3.8081154287823678,3.1962924023211765
173,-45.640102426208855,-24.608966137832535,-2.296377615728095,23.066863532883442,-7.725307552749897
174,-26.056694748838574,-15.08573492808398,-11.073423162517106,-3.955371976196388,5.905850772873036
175,-28.272011304477658,-13.884942008802954,10.348544000401196,3.1323325842270453,-1.8401298422162222
176,57.86152085042563,-7.072854599555821,-10.604546075935913,-4.510196917159394,2.5464697183224185
177,60.96162490088953,-11.4390094576566,20.910325248493905,-10.851070646958517,6.446922071378026
178,11.41574480004732,-13.137992703099727,-9.44590789752654,3.6798414985662053,6.020578177728617
179,-52.042151008810144,-23.224786373988845,-5.451943021673577,9.67920328017909,-3.1509443024158226
180,-1.2391180515027542,8.29102062502283,-10.334735878519647,10.049828060872764,4.8466529606991395
181,47.45492543217101,-6.004355245489041,-17.830836840613077,-8.409381443750634,-0.5991019352846837
182,-3.663261313088242,26.65063463653911,35.06596493778518,12.064286736461218,-8.148114275389991
183,64.79641058456065,-13.53684030262322,17.497673055000178,-1.4457918285035178,-7.436451593810493
184,-4.943416188711065,-25.42822870109858,30.52851607567155,-1.0831454138484788,-0.7121011705324128
185,14.696825299619151,-8.124726889607714,-3.939878008116672,-7.706098120160445,-4.621309937161276
186,1.1843112655523647,-14.219200796117024,-0.7804725791117775,0.7374074540782167,-14.628771343416988
187,54.5689160057638,-19.23581469181704,27.545100816362247,12.499215737512193,12.388066368060732
188,28.301849840297134,-2.8192461013029426,0.45247390822298794,-7.752356399026242,5.65742155240109
189,31.96499576562139,-1.1958450874556221,-16.335946482608975,26.9293579702144,7.853088810820567
190,47.666611378823625,-11.021091828923211,-4.117187898196252,-7.66559192605985,-10.861296940188378
191,-42.75099362363053,-4.1512909216518965,-9.420126079292995,6.900434837215365,-0.03506315046193744
192,-6.869076614423777,-2.6562233804081927,-10.431658225841488,-4.485550579786668,2.3660693205335224
193,-20.946888634363546,7.303907341613331,-8.556974389898683,3.8513194009704588,1.3263900843000813
194,32.05987427813135,-1.2394617735659132,5.177794586965492,15.352093995540566,-4.465949211604867
195,41.42452527037381,-1.57922291195242,0.8457532705425015,-9.780767631978472,-10.73218074731748
196,47.9731817450805,-10.400737441505369,0.7843379672119848,-11.175539241731764,-6.315764198389445
197,-26.999622852838904,15.813075648150932,5.188948329136553,-8.548611833471316,2.0922860287478477
198,-18.03550655051155,6.125452336728437,-0.026611458554354643,-9.182817766917388,-7.007421134621556
199,-0.8809819313664334,17.129784527386743,-12.970421337683572,15.129364595615565,1.6717001019137148
200,-3.1985601807709165,-7.444035091524611,17.060369173761472,-5.030267173061213,14.789508772499763
201,-10.257808344499093,2.92326314649961,22.84022059191247,4.7134601694944935,-8.841308795101453
202,-4.480502436765782,36.430014328595206,9.680954367043011,9.937370840546349,-15.519755774363595
203,3.368014650329249,29.297877521267726,5.732880853529258,3.707148982990864,-1.4924272621995323
204,39.634693534386564,-10.606708819677978,10.85484318974847,-11.855477787105583,9.830859069318452
205,-49.90249530621194,-17.686564858745026,8.155191453759253,-6.767602758630902,3.2739781967996286
206,4.764113130805597,-17.9782132492589,12.926007776184068,-6.590204857903862,12.312968298968125
207,8.184198783758267,29.169506662707136,3.287669365391861,14.303943758505865,12.430949564620343
208,8.746643426556222,23.940291625888396,-9.858080079647552,12.353043340660129,8.730577959330459
209,-31.2052327108336,-25.688814709760443,1.8455841186961703,7.001413746158664,-10.632090960733926
210,-18.773133737486045,-19.11582295376027,-4.257312812009537,14.725500259199581,-4.536266934253357
211,9.195137937306596,22.934661617739717,-2.1727591937712476,11.939765163209035,-0.13589741285152218
212,-17.828243623326806,21.902718618519884,3.2382514975007446,1.1052793066938726,-3.496686918739437
213,62.32229232887586,-12.756244245436012,23.873375953641965,-6.553328932075249,2.9804920054697277
214,-2.4546283946396694,24.880794500907285,8.523303265489817,30.46953981394237,4.713556475499005
215,-48.9238686478041,-10.8255124228145,-6.11985935704888,-10.856037036347217,-1.4756447508876982
216,39.15267429901396,6.073409433364726,-1.686423176081716,-13.633608646906898,5.416782785851895
217,59.23664887489811,-12.82185362376827,11.087993962178272,3.0270861177046684,13.06152549650014
218,-25.971839230663388,-22.312966360690236,17.509634400632894,-4.730056854187371,-1.7100676551895746
219,-47.41612808977222,-16.556225706711402,1.6235378450222568,-9.266562266862483,-1.5649347008625862
220,-52.21906250611218,-19.151598494146974,-1.847413892142334,-7.441977644575278,-0.8789678742655502
221,-4.166785978739013,30.55944605794088,-5.783347971800831,-3.865221353548759,-5.294311647046088
222,-21.18023738298648,18.437922924878006,15.585204981900079,-0.19336882877570313,0.3102158978955018
223,57.64127300154976,-8.969332024662535,-5.208378609069406,0.49472169483568534,-0.005573593744196055
224,-48.02476482769834,-28.2005550765285,1.4838030967965559,21.46904131873859,-15.135304924057241
225,7.358743888499935,13.079201592094538,-5.741293246855955,4.301579560238599,-1.9698085362166735
226,34.95426509677942,8.616169106807499,3.4660942392569343,-10.707972207531443,8.951092028210292
227,5.722857781889849,26.001928176532157,15.801936038233237,3.338679282777495,-8.495249515792805
228,-37.94235778364064,-4.139525528217229,-6.621788461030044,1.272812673530843,-3.6135490836159607
229,-20.87244913727939,3.037737655885029,-1.3077371377438067,-5.435857554050259,-2.895875582084422
230,51.34353036346376,-2.258464814841415,0.1441254299010676,-12.541675994653477,-8.078279614728075
231,-22.74894656724091,-17.048525818402997,-4.063682744689743,-10.417935225735203,-10.059792347002148
232,-0.2283846625658685,-12.30097905947442,-8.407972342235638,-11.338465878127522,-2.2048979397991726
233,63.128343023112365,-15.231036991890521,14.51235551153293,16.341417368419748,13.38184452047775
234,58.98156408104065,-13.042745700677425,-16.21400933023188,25.067575938128154,5.166014128298439
235,41.78389878823839,-14.428961365442703,-14.176546246343529,19.21235938035429,1.3532723642114932
236,-8.517942485004335,22.90476546434355,-1.0490708825320474,7.725673249536627,-6.521506470930014
237,-4.585207822286826,32.591200646189634,-0.6666082161698582,0.5409555599275945,-2.092747308906965
238,6.022864945363436,-15.884987588178129,-10.290669973116657,4.844904019081121,3.9714323479717466
239,-37.141731295804036,-7.606383462158227,8.47852505346224,-2.500778338031018,2.0175486482273994
240,57.99032064899077,-7.434732394327978,-14.109481383025539,3.1103677001211483,6.193803072765549
241,-24.70040983973956,12.66045438548458,-14.055237424922097,9.724323417402367,15.564269507907236
242,-47.960332205315076,-15.872264768038628,9.862590510971991,1.7890579399462148,8.955274123726166
243,-26.988899821974737,-7.688276120376402,1.5061676465441012,-12.409449681829386,4.826015592361304
244,17.78608599947922,12.216121713527881,5.729572048832197,-8.71007663053658,2.619542711638009
245,30.008860882464173,1.9438442881451132,-12.674235292173972,9.81679721678917,4.705816326499211
246,-31.816952060341755,-18.07910074747386,-2.484965298201814,-7.990035707678617,-6.8776644518567105
247,11.66986411281395,27.641224338623385,-1.3816913342351436,-1.3885201282242778,-10.623664271374906
248,-38.99030923242158,-6.216223285989257,14.722873071520418,-2.2417421830831823,-3.0484994954314524
249,24.94483277888929,-16.587282826877242,5.0492922939579765,0.8064361049229531,-6.519662638952624
250,-20.76899220696005,-8.01997712351982,-6.850701105479701,0.8837425661199888,0.7250091662508719
251,1.337894262411067,12.714605673174379,-0.6912260058034253,0.748845493982809,0.2126337000235985
252,-16.865058451092864,19.175396128800724,-2.595250934652103,0.3415029629581261,0.23174354124335952
253,2.2546177894141453,31.002513368700296,1.6313680434727607,7.091487649007073,-8.739365487560692
254,-11.258833665912507,35.012893327981985,0.059751502589043215,-2.205798443608239,-7.864315539375636
255,47.255503001145755,-16.700745909006383,15.277007777348938,4.600393682203164,-9.038409990068008
256,31.05937501955212,-22.4722241187162,7.7685435311739175,27.99871665251372,-4.9449027723026395
257,24.168398876859772,-3.9179757941828215,-13.213998403294921,6.143790463219796,4.941054040515477
258,-34.2880339564526,7.109934098904283,-4.518254220921161,3.2522791492559118,-2.202529165131863
259,-5.973444956247208,38.1223272637294,-11.15364051028522,29.093027226632568,11.319158479313659
260,-48.550425657629276,-10.101522483827477,-7.531451865739245,-3.2931272492951074,4.71526123923214
261,-17.609858252105344,26.206557126821938,19.059505738078954,-5.561462473139792,4.4824571610916495
262,-15.097026265346976,-0.8756423919412331,-6.679280790338966,-5.820003613398587,-7.276163713892185
263,-17.256451045329662,21.982907661735045,2.4470165770820547,-7.045794084243906,-2.4827823680910277
264,-3.532311236080184,34.8383701927192,17.048680835352123,10.361549202232775,-15.249034303152524
265,31.644837202015236,-14.921611471739498,-5.575236898323281,13.927876189396422,-3.055006807895514
266,15.800761801629003,17.368649821619567,-13.099470637877438,-5.7659241331212,1.5208886673846849
267,-10.396990881377619,37.230139470150064,-3.668597349983729,10.201951219748313,0.08482947287388219
268,47.173558804830705,-14.756535585867185,19.275364721267298,-4.324929174853254,-2.4011960673370107
269,-17.726180751610205,23.178787169330384,-0.00291316609672226,5.366900132414913,-0.8119703430507448
270,-9.541791433309642,-23.84277934680038,6.420191264699695,17.044492440316777,3.9584557041182555
271,-23.113761563468184,-21.983945460641703,-5.413004708878692,1.0227739573745114,-10.04547155708916
272,51.05448235609274,-7.960813025244831,6.187510980050185,-14.222138980551716,10.08358991983707
273,9.371493424803074,18.457993923128512,-1.2465740214268932,3.4714052710527765,-9.373877686270436
274,28.845220571860576,7.351402221620624,-16.11685603794696,-16.298656534333492,4.911172430784282
275,-46.68823502247896,-20.10911612757498,-4.496095396549958,6.037346698324071,-13.503641045514916
276,-12.493708313233183,27.08344380175543,-5.71046813697894,-0.2514126883916013,-5.807337878939432
277,17.009661168279518,23.23185899961625,0.8282919052928828,-8.64705025702873,3.6546850988985886
278,5.747498947248745,-17.01480303133172,-0.8838277624243825,-4.789285912880891,-2.8077923235404274
279,57.282637957958585,-5.887559252738148,3.136246684774511,-17.533580120779945,7.941403347313107
280,45.381386315329365,-12.185968942356464,-11.607993487744077,12.72014016416831,1.2946597755139801
281,-21.41317760945604,4.300325748418998,-4.50025621076523,-4.5456996055057655,-4.952945378300549
282,9.064893516574516,-14.306504236265415,3.360021364102538,-7.605332242282684,7.063924872399536
283,-27.350956560852392,12.300190713052556,-7.570765427493726,14.050854764445603,4.124086912831073
284,-29.56396047991837,1.1109294142463224,36.18686467572234,0.6419027106196781,10.856629313649044
285,-12.202668687931848,17.800482448382695,0.3091443654659927,21.627890044981513,-9.26737141248379
286,54.51378342012991,-20.015046689036854,15.985524839187917,26.895247287066518,4.173134680537838
287,-38.58126830921643,2.6663945787862193,-8.257268899393267,-9.72515215427307,-6.693437167213323
288,57.29090439198019,-8.302024340065312,-15.780838438877403,2.2312444566435166,0.6136169541382525
289,16.923227294549456,22.96867760789002,-3.3769824068271848,13.846753745303392,8.561218886370364
290,61.82713886126462,-12.165409074718534,-4.169202210837874,10.93728715240865,-5.007671119795032
291,55.9514046594698,-6.755777075848948,-19.287178556147804,4.083878866722558,7.56912484098068
292,-41.84918982452202,-12.087860053836158,16.54158346430285,-0.9404338687122707,4.068765283249365
293,56.10037846520577,-5.013654714606915,-21.12065612642336,-3.498336803283442,4.790071051746889
294,1.980966895126497,-13.520998782406018,-6.138591695288784,-2.685221840997422,7.003418631660646
295,-43.79070967698227,-13.574827464123116,-10.351302605905484,-8.474133118253436,4.503215946781027
296,-14.81024975868907,-20.691777078582064,-3.5122296461839646,-0.9224394580142092,-12.217416299221995
297,0.7262629243132757,-13.134142621390382,-1.553921853165285,-4.08592804186047,-1.2762951167826095
298,-37.83741971495008,0.34952057922627294,-9.929571875375219,-1.558451636283634,-2.730410184182593
299,40.11694293210586,-18.786021551004964,24.556085865769646,-0.5411421495237406,-5.635511425364615
300,-34.87436610956241,-23.510568920798544,3.157237566418476,-7.284019535128867,-10.445864970496308
301,36.252068166793556,10.768838546653647,-10.253367996562904,-12.805595594851225,-1.996741876481913
302,11.045768988830778,25.895995807024118,-7.336068601282394,2.304844309274369,-2.1683355830707733
303,35.29297032390084,-11.991649648700353,-0.9659903137874564,-4.792459774837601,-2.870084012821619
